timestamp,temperature,humidity,pressure
2025-01-02 15:00:00,25.393722471738247,52.42576387657068,1011.3088263415881
2025-01-02 16:00:00,26.47693315999082,57.767425239664895,1010.5333388133007
2025-01-02 17:00:00,25.34273656237994,64.28199397161737,1013.7310616344757
2025-01-02 18:00:00,24.768703435223518,61.07046872065102,1013.7348997133262
2025-01-02 19:00:00,24.397792608821423,53.77130610644006,1011.4791704738866
2025-01-02 20:00:00,22.042956019265144,60.86590462925591,1011.586885083145
2025-01-02 21:00:00,23.560311583210584,61.92658689864418,1013.6961498120729
2025-01-02 22:00:00,24.078722458080424,55.580712818994336,1008.655746975508
2025-01-02 23:00:00,27.11424445243783,60.768625529727636,1008.7776086768704
2025-01-03 00:00:00,25.687236579136922,60.29104359223,1010.8446673362427
2025-01-03 01:00:00,21.47391968927453,54.28514851084688,1012.3596585448645
2025-01-03 02:00:00,-10.0,61.788936801741414,1013.932722696794
2025-01-03 03:00:00,24.229835439167367,62.803922631841175,1017.4260686508486
2025-01-03 04:00:00,23.646155999388082,65.41525621587638,1015.572978869606
2025-01-03 05:00:00,26.223352577681737,65.26901026017451,1012.5201844101097
2025-01-03 06:00:00,27.0619990449919,53.111653160214544,1012.942951376292
2025-01-03 07:00:00,26.862560238232398,55.310874800424386,1009.9924119060865
2025-01-03 08:00:00,23.321564953554724,62.5751763360433,1012.9444605920228
2025-01-03 09:00:00,24.381575248297573,62.56892975456105,1012.1340240832396
2025-01-03 10:00:00,25.662526862807127,62.57523843153024,1013.9681556810143
2025-01-03 11:00:00,26.95109025424472,79.26365745327361,1010.5183071693431
2025-01-03 12:00:00,24.04165152430942,62.85445255346583,500.0
2025-01-03 13:00:00,24.628682046672367,65.677828200903,1017.5982167390077
2025-01-03 14:00:00,22.787330051987944,64.770008817466,1012.6737195546294
2025-01-03 15:00:00,22.60758675183866,63.25695625652899,1014.2051351662968
2025-01-03 16:00:00,26.625051644788396,58.423653776798275,1015.0704319751334
2025-01-03 17:00:00,27.712480057141647,63.79484610246634,1011.7963385843425
2025-01-03 18:00:00,24.855979756839332,56.13587392731214,1013.6722774454313
2025-01-03 19:00:00,27.007065795784047,58.815906966299956,1013.0377772023454
2025-01-03 20:00:00,25.723272050095268,57.57318226085448,1013.2930282956465
2025-01-03 21:00:00,23.70976049078975,60.40937069693161,1010.6809706484336
2025-01-03 22:00:00,25.722791211016826,71.57329283336755,1013.0735305227769
2025-01-03 23:00:00,28.07607313293194,50.66367403704126,1014.4939948737364
2025-01-04 00:00:00,24.928347921780098,63.431300951872565,1017.3534308233851
2025-01-04 01:00:00,28.129287311628012,51.93642064405174,1015.8778124782556
2025-01-04 02:00:00,19.76050979182051,57.64034067105283,1019.4595473725346
2025-01-04 03:00:00,26.643805008750448,65.44475298483682,1010.6979573113358
2025-01-04 04:00:00,25.17409413647634,60.321400095477316,1015.616961910162
2025-01-04 05:00:00,24.401985299068265,54.61127611035347,1013.550026017215
2025-01-04 06:00:00,25.183521553071003,56.42348145370016,1019.569408799653
2025-01-04 07:00:00,21.024862170798215,63.39798874467338,1010.5751051439346
2025-01-04 08:00:00,70.0,56.34816684141432,1010.4808344734577
2025-01-04 09:00:00,25.714225143023494,61.08229294790988,1011.2018220636679
2025-01-04 10:00:00,27.955788089483033,60.22785919951907,1006.6283128270705
2025-01-04 11:00:00,23.963459563452705,56.74199826197091,1011.4227349349577
2025-01-04 12:00:00,23.383012794213624,70.71972044662662,1010.7226020153389
2025-01-04 13:00:00,23.996485912830927,63.169595111590056,1013.4511813594286
2025-01-04 14:00:00,26.83080423540415,49.874287066711965,1014.0252679273315
2025-01-04 15:00:00,25.65750221931937,60.93227157384714,1018.6285125176477
2025-01-04 16:00:00,23.940479592465923,56.69106767615806,1015.8512715145581
2025-01-04 17:00:00,26.02653486622671,64.26216667398111,1011.2692890330128
2025-01-04 18:00:00,25.19415509869608,56.037396307836495,1010.3047559859549
2025-01-04 19:00:00,26.937289981065778,59.42631779266551,1014.4757575145195
2025-01-04 20:00:00,23.595893812245293,62.524936394902284,1009.039300378938
2025-01-04 21:00:00,24.344675706804463,64.32877597085061,1018.494376297563
2025-01-04 22:00:00,24.215783693735684,53.99851796472112,1016.5383203621639
2025-01-04 23:00:00,22.072970103735763,58.327493820795254,1011.5924730436859
2025-01-05 00:00:00,25.59224055412915,57.625273444195216,1007.8605964127273
2025-01-05 01:00:00,25.52211054435978,56.73335383713144,1017.0616171224963
2025-01-05 02:00:00,25.01022691328492,68.82727120140548,1012.6563804642421
2025-01-05 03:00:00,24.530825733249706,62.024908554804774,1016.7134489359204
2025-01-05 04:00:00,22.169258515899173,53.69558022832477,1008.2167170236169
2025-01-05 05:00:00,24.15870935446928,64.58930973527389,1011.2018749311387
2025-01-05 06:00:00,24.314570966946462,70.61078098506317,1013.0157310991546
2025-01-05 07:00:00,23.39544546155676,65.16232630275573,1013.1409417812943
2025-01-05 08:00:00,24.67742857666798,52.403150170229935,1011.6498035855623
2025-01-05 09:00:00,25.80810171362908,57.57882963566874,1014.8685497970425
2025-01-05 10:00:00,28.77237180242106,66.33455574593312,1009.7971387118522
2025-01-05 11:00:00,25.349155625663677,56.461652671906094,1012.5728615449361
2025-01-05 12:00:00,25.51510078144553,62.219097140731144,1013.3608868951356
2025-01-05 13:00:00,24.851108168467665,63.87317026714668,1014.5433165021763
2025-01-05 14:00:00,21.162457569401916,55.36534764210958,1015.1348446342666
2025-01-05 15:00:00,24.946972249101567,59.702373219691,1009.6260737244864
2025-01-05 16:00:00,25.120460419882054,43.79366329965464,1008.3976574877931
2025-01-05 17:00:00,29.926484224970572,54.87806179332855,1016.8330304656955
2025-01-05 18:00:00,24.615278070437753,58.7371592430342,1013.9969420359388
2025-01-05 19:00:00,25.603094684667226,53.76108409017575,1010.7545403903304
2025-01-05 20:00:00,24.930576460589513,68.16205651965818,1017.6534559265675
2025-01-05 21:00:00,22.662643924760935,52.84929311019684,1013.3470239028786
2025-01-05 22:00:00,27.285645629030043,57.79977756651508,1016.5378915521915
2025-01-05 23:00:00,26.503866065373547,60.65370288643046,1013.2025554442304
2025-01-06 00:00:00,26.582063894086094,67.20636644533057,1019.1822437746459
2025-01-06 01:00:00,23.18122509041052,52.8206892441028,1018.2660225273296
2025-01-06 02:00:00,27.805588621872197,65.8158187607748,1012.2531075545628
2025-01-06 03:00:00,22.19629787441544,60.05116530509793,1015.9147128528631
2025-01-06 04:00:00,26.17371418760054,55.09245674476024,1014.9361278487554
2025-01-06 05:00:00,29.380911251619956,62.31051737131635,1017.1058946725971
2025-01-06 06:00:00,23.01892734973862,60.99529847786735,1010.1052296182597
2025-01-06 07:00:00,23.867404540794457,56.99891561420603,1015.0581543799954
2025-01-06 08:00:00,25.199302730175283,60.349010424950094,1016.1752734605487
2025-01-06 09:00:00,23.9930486917676,58.073432015691196,1007.7237815407307
2025-01-06 10:00:00,21.898673137867736,60.56758672625624,1009.4502244620027
2025-01-06 11:00:00,25.137125949612056,63.31065337260523,1006.8823034667197
2025-01-06 12:00:00,22.87539257254779,67.93008408072676,1012.1917794966663
2025-01-06 13:00:00,25.94718486127036,53.810922505865754,1015.1526267673879
2025-01-06 14:00:00,23.161151531532393,70.66516687328134,1017.5070711562881
2025-01-06 15:00:00,28.09986881003508,50.23956100238749,1013.2222843412593
2025-01-06 16:00:00,23.433493415327526,59.24107452482208,1017.8858466367138
2025-01-06 17:00:00,24.35587696758865,62.94158603242288,1008.8596956253554
2025-01-06 18:00:00,26.62703443473934,61.40495933867516,1007.8898526819345
2025-01-06 19:00:00,22.53827136713209,56.88650240089703,1012.8333569033101
2025-01-06 20:00:00,25.454919869208258,58.95938874821363,1014.152196346818
2025-01-06 21:00:00,27.614285508564855,57.53499532670584,1012.9019157557177
2025-01-06 22:00:00,21.785033530877545,57.053176215278945,1006.7976736998804
2025-01-06 23:00:00,25.36926771706461,64.24801048510513,1012.7326398814616
2025-01-07 00:00:00,25.519765588496846,61.785077429825236,1009.0865914984854
2025-01-07 01:00:00,26.56364574355462,56.53545202369673,1015.0090176464901
2025-01-07 02:00:00,22.526098578243836,64.49799937716625,1014.0997947382906
2025-01-07 03:00:00,22.359086773831446,61.536497604383044,1010.180360641018
2025-01-07 04:00:00,26.043883131233795,64.06431059419481,1011.45839924799
2025-01-07 05:00:00,25.593969346466373,63.14814420961806,1009.8223594343332
